"","DT_YEAR_COLLISION","DT_MONTH_COLLISION","DT_TIME","YEAR_MONTH_DAY","YEAR_MONTH_DAY_HOUR","TIME_DT","CD_NIS","TX_RGN_COLLISION_NL","TX_PROV_COLLISION_NL","TX_MUNTY_COLLISION_NL","LAT_WGS84","LONG_WGS84","TX_CROSSWAY_NL","TX_WEATHER_NL","TX_ROAD_CONDITION_NL","TX_BUILD_UP_AREA_NL","TX_LIGHT_CONDITION_NL","CD_ROAD_TYPE_NL","TX_CLASS_ACCIDENTS_NL","TX_ROAD_USR_TYPE1_NL","TX_ROAD_USR_TYPE2_NL","TX_COLLISION_TYPE_NL","TX_OBSTACLES_NL","HOUR"
"499","2019","06","12",2019-06-01,2019-06-01 12:00:00,2023-12-12 12:00:00,"35011","Vlaams Gewest","Provincie West-Vlaanderen","Middelkerke",51.185435828,2.81304800500004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","12"
"500","2019","10","13",2019-10-01,2019-10-01 13:00:00,2023-12-12 13:00:00,"35011","Vlaams Gewest","Provincie West-Vlaanderen","Middelkerke",51.1819704270001,2.81591654900007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Bromfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal","13"
"501","2019","07","06",2019-07-01,2019-07-01 06:00:00,2023-12-12 06:00:00,"44021","Vlaams Gewest","Provincie Oost-Vlaanderen","Gent",51.0050915910001,3.74721191600003,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dageraad - schemering","Autosnelweg","dodelijk gewonden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","06"
"502","2020","04","11",2020-04-01,2020-04-01 11:00:00,2023-12-12 11:00:00,"44021","Vlaams Gewest","Provincie Oost-Vlaanderen","Gent",51.006408445,3.74189544400002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","dodelijk gewonden","Voetganger","Vrachtwagen","Met een voetganger","Geen hindernis","11"
"503","2021","11","06",2021-11-01,2021-11-01 06:00:00,2023-12-12 06:00:00,"51004","Waals Gewest","Provincie Henegouwen","Aat",50.606959837,3.74639313600005,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","06"
"504","2019","07","15",2019-07-01,2019-07-01 15:00:00,2023-12-12 15:00:00,"72021","Vlaams Gewest","Provincie Limburg","Maaseik",51.1220489090001,5.72423576900007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","15"
"505","2019","08","18",2019-08-01,2019-08-01 18:00:00,2023-12-12 18:00:00,"72021","Vlaams Gewest","Provincie Limburg","Maaseik",51.122785971,5.72506320700006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","18"
"506","2019","07","15",2019-07-01,2019-07-01 15:00:00,2023-12-12 15:00:00,"42003","Vlaams Gewest","Provincie Oost-Vlaanderen","Berlare",51.0489619680001,3.97652823300007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Motorfiets","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis","15"
"507","2022","01","14",2022-01-01,2022-01-01 14:00:00,2023-12-12 14:00:00,"42003","Vlaams Gewest","Provincie Oost-Vlaanderen","Berlare",51.0501473510001,3.97512529700003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Lichte vrachtauto","Voetganger","Met een voetganger","Geen hindernis","14"
"508","2019","07","12",2019-07-01,2019-07-01 12:00:00,2023-12-12 12:00:00,"36006","Vlaams Gewest","Provincie West-Vlaanderen","Hooglede",51.0061655850001,3.07564688900004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Gracht","12"
"509","2020","08","07",2020-08-01,2020-08-01 07:00:00,2023-12-12 07:00:00,"36006","Vlaams Gewest","Provincie West-Vlaanderen","Hooglede",51.0074768970001,3.07655148300006,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","07"
"510","2019","08","09",2019-08-01,2019-08-01 09:00:00,2023-12-12 09:00:00,"63023","Waals Gewest","Provincie Luik","Eupen",50.574299427,6.15703108200006,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","09"
"511","2022","04","20",2022-04-01,2022-04-01 20:00:00,2023-12-12 20:00:00,"63023","Waals Gewest","Provincie Luik","Eupen",50.574823898,6.15610008600004,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","20"
"512","2019","08","23",2019-08-01,2019-08-01 23:00:00,2023-12-12 23:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.845465958,4.35767310900007,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","23"
"513","2022","01","20",2022-01-01,2022-01-01 20:00:00,2023-12-12 20:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.845898355,4.35657979200005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","20"
"514","2022","07","14",2022-07-01,2022-07-01 14:00:00,2023-12-12 14:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.8465953520001,4.35194367500003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Motorfiets","personenauto","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis","14"
"515","2019","09","17",2019-09-01,2019-09-01 17:00:00,2023-12-12 17:00:00,"11001","Vlaams Gewest","Provincie Antwerpen","Aartselaar",51.1124459550001,4.37120059500006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","Vrachtwagen","Kettingbotsing (3 bestuurders of meer)","Geen hindernis","17"
"516","2020","07","06",2020-07-01,2020-07-01 06:00:00,2023-12-12 06:00:00,"11001","Vlaams Gewest","Provincie Antwerpen","Aartselaar",51.1101941060001,4.37016082200006,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","Bromfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","06"
"517","2019","09","18",2019-09-01,2019-09-01 18:00:00,2023-12-12 18:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",50.4641950610001,4.02921945800006,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","18"
"518","2020","02","16",2020-02-01,2020-02-01 16:00:00,2023-12-12 16:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",50.468256071,4.03179742900005,"Buiten Kruispunt","Sterke wind, rukwind","Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","16"
"519","2019","09","09",2019-09-01,2019-09-01 09:00:00,2023-12-12 09:00:00,"63075","Waals Gewest","Provincie Luik","Stoumont",50.5165380510001,5.24037147400003,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Fiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis","09"
"520","2022","11","17",2022-11-01,2022-11-01 17:00:00,2023-12-12 17:00:00,"61031","Waals Gewest","Provincie Luik","Hoei",50.518295354,5.24119406200003,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","17"
"521","2019","09","19",2019-09-01,2019-09-01 19:00:00,2023-12-12 19:00:00,"92101","Waals Gewest","Provincie Namen","Profondeville",50.3811296640001,4.87594704500003,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","19"
"522","2020","05","18",2020-05-01,2020-05-01 18:00:00,2023-12-12 18:00:00,"92101","Waals Gewest","Provincie Namen","Profondeville",50.3851576100001,4.87653420700002,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","18"
"523","2019","09","14",2019-09-01,2019-09-01 14:00:00,2023-12-12 14:00:00,"23027","Vlaams Gewest","Provincie Vlaams-Brabant","Halle (Halle-Vilvoorde)",50.726437644,4.21572846700008,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Put, straatgoot, tramspoor","14"
"524","2019","10","09",2019-10-01,2019-10-01 09:00:00,2023-12-12 09:00:00,"11037","Vlaams Gewest","Provincie Antwerpen","Rumst",51.107139208,4.36973464000005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","09"
"525","2019","10","06",2019-10-01,2019-10-01 06:00:00,2023-12-12 06:00:00,"44013","Vlaams Gewest","Provincie Oost-Vlaanderen","Destelbergen",51.049848178,3.81871641300006,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Autosnelweg","Met doden","Vrachtwagen","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verkeerseiland, middenberm","06"
"526","2020","11","15",2020-11-01,2020-11-01 15:00:00,2023-12-12 15:00:00,"44013","Vlaams Gewest","Provincie Oost-Vlaanderen","Destelbergen",51.0510561730001,3.82558106800008,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","15"
"527","2021","08","17",2021-08-01,2021-08-01 17:00:00,2023-12-12 17:00:00,"44013","Vlaams Gewest","Provincie Oost-Vlaanderen","Destelbergen",51.0530734600001,3.82094324300005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","17"
"528","2019","10","02",2019-10-01,2019-10-01 02:00:00,2023-12-12 02:00:00,"31022","Vlaams Gewest","Provincie West-Vlaanderen","Oostkamp",51.156000168,3.21173159100005,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","02"
"529","2021","10","11",2021-10-01,2021-10-01 11:00:00,2023-12-12 11:00:00,"31040","Vlaams Gewest","Provincie West-Vlaanderen","Zedelgem",51.1543683310001,3.20973525500006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken","11"
"530","2019","10","01",2019-10-01,2019-10-01 01:00:00,2023-12-12 01:00:00,"34022","Vlaams Gewest","Provincie West-Vlaanderen","Kortrijk",50.808311018,3.27174253600003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","01"
"531","2021","09","03",2021-09-01,2021-09-01 03:00:00,2023-12-12 03:00:00,"34022","Vlaams Gewest","Provincie West-Vlaanderen","Kortrijk",50.80797484,3.27045688800007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","03"
"532","2020","09","02",2020-09-01,2020-09-01 02:00:00,2023-12-12 02:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",50.4910273730001,4.00259956500002,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","02"
"533","2019","10","23",2019-10-01,2019-10-01 23:00:00,2023-12-12 23:00:00,"41048","Vlaams Gewest","Provincie Oost-Vlaanderen","Ninove",50.8351710110001,4.02706036400002,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gemeenteweg","Met doden","Lichte vrachtauto","Voetganger","Met een voetganger","Geen hindernis","23"
"534","2022","07","13",2022-07-01,2022-07-01 13:00:00,2023-12-12 13:00:00,"41048","Vlaams Gewest","Provincie Oost-Vlaanderen","Ninove",50.8362458880001,4.02653001200002,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Bromfiets","Andere weggebruiker","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","13"
"535","2019","11","15",2019-11-01,2019-11-01 15:00:00,2023-12-12 15:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.4508831150001,4.49927211800002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis","15"
"536","2019","11","11",2019-11-01,2019-11-01 11:00:00,2023-12-12 11:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.465016328,4.43713091600006,"Buiten Kruispunt","Normaal","Nat, plassen+Proper","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis","11"
"537","2022","11","13",2022-11-01,2022-11-01 13:00:00,2023-12-12 13:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.468068654,4.43653200700004,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Container","13"
"538","2019","11","04",2019-11-01,2019-11-01 04:00:00,2023-12-12 04:00:00,"24020","Vlaams Gewest","Provincie Vlaams-Brabant","Diest",51.023634595,5.14647079100007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","04"
"539","2022","09","15",2022-09-01,2022-09-01 15:00:00,2023-12-12 15:00:00,"24020","Vlaams Gewest","Provincie Vlaams-Brabant","Diest",51.0255755800001,5.14976492200003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","15"
"540","2019","11","10",2019-11-01,2019-11-01 10:00:00,2023-12-12 10:00:00,"24009","Vlaams Gewest","Provincie Vlaams-Brabant","Bertem",50.8471665920001,4.58977215300007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal","10"
"541","2021","01","05",2021-01-01,2021-01-01 05:00:00,2023-12-12 05:00:00,"24009","Vlaams Gewest","Provincie Vlaams-Brabant","Bertem",50.849500526,4.59352108600007,"Buiten Kruispunt","Onbekend","Nat, plassen","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","05"
"542","2019","12","09",2019-12-01,2019-12-01 09:00:00,2023-12-12 09:00:00,"11035","Vlaams Gewest","Provincie Antwerpen","Ranst",51.20961685,4.61769383900003,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","09"
"543","2022","06","09",2022-06-01,2022-06-01 09:00:00,2023-12-12 09:00:00,"11035","Vlaams Gewest","Provincie Antwerpen","Ranst",51.212076229,4.61625958600007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","09"
"544","2019","12","15",2019-12-01,2019-12-01 15:00:00,2023-12-12 15:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.8163796260001,4.37779981900007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Lichte vrachtauto","Voetganger","Met een voetganger","Geen hindernis","15"
"545","2022","10","20",2022-10-01,2022-10-01 20:00:00,2023-12-12 20:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.815007044,4.37408223000006,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding","20"
"546","2022","11","09",2022-11-01,2022-11-01 09:00:00,2023-12-12 09:00:00,"21009","Brussels Hoofdstedelijk Gewest",NA,"Elsene",50.816638497,4.37703449000003,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Fiets","Andere weggebruiker","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","09"
"547","2019","12","08",2019-12-01,2019-12-01 08:00:00,2023-12-12 08:00:00,"71016","Vlaams Gewest","Provincie Limburg","Genk",50.970788987,5.50108364200003,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","08"
"548","2020","07","11",2020-07-01,2020-07-01 11:00:00,2023-12-12 11:00:00,"71016","Vlaams Gewest","Provincie Limburg","Genk",50.967807088,5.50278367500005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","11"
"549","2020","01","08",2020-01-01,2020-01-01 08:00:00,2023-12-12 08:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.36873946,4.30954772100006,"Buiten Kruispunt","Onbekend","Nat, plassen","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","08"
"550","2022","12","21",2022-12-01,2022-12-01 21:00:00,2023-12-12 21:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.3708724850001,4.31166652100006,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Autosnelweg","Met doden","Voetganger","Autobus","Met een voetganger","Geen vermelding van de aanwezigheid van een hindernis","21"
"551","2020","01","21",2020-01-01,2020-01-01 21:00:00,2023-12-12 21:00:00,"21001","Brussels Hoofdstedelijk Gewest",NA,"Anderlecht",50.8345631070001,4.28179973100004,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","Voetganger","personenauto","Met een voetganger","Geen hindernis","21"
"552","2020","02","11",2020-02-01,2020-02-01 11:00:00,2023-12-12 11:00:00,"21001","Brussels Hoofdstedelijk Gewest",NA,"Anderlecht",50.8345631070001,4.28179973100004,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Voetganger","personenauto","Met een voetganger","Geen hindernis","11"
"553","2020","02","04",2020-02-01,2020-02-01 04:00:00,2023-12-12 04:00:00,"91034","Waals Gewest","Provincie Namen","Dinant",50.278445843,5.07814653800006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","04"
"554","2021","01","20",2021-01-01,2021-01-01 20:00:00,2023-12-12 20:00:00,"91034","Waals Gewest","Provincie Namen","Dinant",50.278773035,5.07862011000003,"Buiten Kruispunt","Sneeuwval","Nat, plassen","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","20"
"555","2020","01","05",2020-01-01,2020-01-01 05:00:00,2023-12-12 05:00:00,"11013","Vlaams Gewest","Provincie Antwerpen","Edegem",51.1639459780001,4.42772967600007,"Op Kruispunt","Mist (zichtbaarheid minder dan 100m)","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","05"
"556","2022","06","18",2022-06-01,2022-06-01 18:00:00,2023-12-12 18:00:00,"11013","Vlaams Gewest","Provincie Antwerpen","Edegem",51.161130949,4.42906865900005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis","18"
"557","2020","02","13",2020-02-01,2020-02-01 13:00:00,2023-12-12 13:00:00,"55085","Waals Gewest","Provincie Henegouwen","Seneffe",50.5610253850001,4.28793291400007,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","13"
"558","2021","03","15",2021-03-01,2021-03-01 15:00:00,2023-12-12 15:00:00,"55085","Waals Gewest","Provincie Henegouwen","Seneffe",50.5621817260001,4.28996203400004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","dodelijk gewonden","Motorfiets","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","15"
"559","2020","03","06",2020-03-01,2020-03-01 06:00:00,2023-12-12 06:00:00,"53084","Waals Gewest","Provincie Henegouwen","Quévy",50.3725998800001,4.04306794600006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","06"
"560","2022","04","21",2022-04-01,2022-04-01 21:00:00,2023-12-12 21:00:00,"53084","Waals Gewest","Provincie Henegouwen","Quévy",50.375282859,4.04021346500002,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","21"
"561","2020","02","19",2020-02-01,2020-02-01 19:00:00,2023-12-12 19:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.1894367680001,4.37746878300004,"Buiten Kruispunt","Onbekend","Nat, plassen","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Andere weggebruiker","Voetganger","Met een voetganger","Geen hindernis","19"
"562","2020","08","10",2020-08-01,2020-08-01 10:00:00,2023-12-12 10:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.192032764,4.38015222000007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Andere weggebruiker","Voetganger","Met een voetganger","Geen hindernis","10"
"563","2020","02","18",2020-02-01,2020-02-01 18:00:00,2023-12-12 18:00:00,"11013","Vlaams Gewest","Provincie Antwerpen","Edegem",51.1581623550001,4.43017626500006,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dageraad - schemering","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","18"
"564","2020","02","16",2020-02-01,2020-02-01 16:00:00,2023-12-12 16:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2602556000001,4.38871056100004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","16"
"565","2022","09","15",2022-09-01,2022-09-01 15:00:00,2023-12-12 15:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.257832152,4.38421464500004,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Vrachtwagen","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","15"
"566","2020","05","06",2020-05-01,2020-05-01 06:00:00,2023-12-12 06:00:00,"44013","Vlaams Gewest","Provincie Oost-Vlaanderen","Destelbergen",51.0513262160001,3.82693969900004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Kettingbotsing (3 bestuurders of meer)","Geen hindernis","06"
