"","DT_YEAR_COLLISION","DT_MONTH_COLLISION","DT_TIME","YEAR_MONTH_DAY","YEAR_MONTH_DAY_HOUR","TIME_DT","CD_NIS","TX_RGN_COLLISION_NL","TX_PROV_COLLISION_NL","TX_MUNTY_COLLISION_NL","LAT_WGS84","LONG_WGS84","TX_CROSSWAY_NL","TX_WEATHER_NL","TX_ROAD_CONDITION_NL","TX_BUILD_UP_AREA_NL","TX_LIGHT_CONDITION_NL","CD_ROAD_TYPE_NL","TX_CLASS_ACCIDENTS_NL","TX_ROAD_USR_TYPE1_NL","TX_ROAD_USR_TYPE2_NL","TX_COLLISION_TYPE_NL","TX_OBSTACLES_NL"
"769","2018","05","10",2018-05-01,2018-05-01 10:00:00,2024-01-02 10:00:00,"24055","Vlaams Gewest","Provincie Vlaams-Brabant","Kortenberg",50.8865933280001,4.53755541800007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Andere weggebruiker","Voetganger","Met een voetganger","Geen hindernis"
"770","2018","05","14",2018-05-01,2018-05-01 14:00:00,2024-01-02 14:00:00,"23047","Vlaams Gewest","Provincie Vlaams-Brabant","Machelen (Halle-Vilvoorde)",50.9062778910001,4.42792058400005,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"771","2018","05","23",2018-05-01,2018-05-01 23:00:00,2024-01-02 23:00:00,"43010","Vlaams Gewest","Provincie Oost-Vlaanderen","Maldegem",51.238791297,3.44752025700007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis"
"772","2018","05","20",2018-05-01,2018-05-01 20:00:00,2024-01-02 20:00:00,"41081","Vlaams Gewest","Provincie Oost-Vlaanderen","Zottegem",50.857034421,3.79090319800002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"773","2018","05","18",2018-05-01,2018-05-01 18:00:00,2024-01-02 18:00:00,"46021","Vlaams Gewest","Provincie Oost-Vlaanderen","Sint-Niklaas (Sint-Niklaas)",51.173631243,4.15141775700005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"774","2018","05","13",2018-05-01,2018-05-01 13:00:00,2024-01-02 13:00:00,"42028","Vlaams Gewest","Provincie Oost-Vlaanderen","Zele",51.071260948,4.03516768300005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Vrachtwagen","Fiets","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"775","2018","05","20",2018-05-01,2018-05-01 20:00:00,2024-01-02 20:00:00,"31043","Vlaams Gewest","Provincie West-Vlaanderen","Knokke-Heist",51.340413654,3.25720759900003,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Bromfiets","personenauto","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"776","2018","05","18",2018-05-01,2018-05-01 18:00:00,2024-01-02 18:00:00,"35011","Vlaams Gewest","Provincie West-Vlaanderen","Middelkerke",51.1213375580001,2.84762307500006,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"777","2018","05","01",2018-05-01,2018-05-01 01:00:00,2024-01-02 01:00:00,"31033","Vlaams Gewest","Provincie West-Vlaanderen","Torhout",NA,NA,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Lichte vrachtauto","Lichte vrachtauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"778","2018","05","22",2018-05-01,2018-05-01 22:00:00,2024-01-02 22:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Voetganger","personenauto","Met een voetganger","Geen hindernis"
"779","2018","06","09",2018-06-01,2018-06-01 09:00:00,2024-01-02 09:00:00,"11035","Vlaams Gewest","Provincie Antwerpen","Ranst",51.2132158050001,4.62766648100006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Lichte vrachtauto","personenauto","Kettingbotsing (3 bestuurders of meer)","Geen hindernis"
"780","2018","06","23",2018-06-01,2018-06-01 23:00:00,2024-01-02 23:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.190949114,4.40900133400004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","dodelijk gewonden","Lichte vrachtauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"781","2018","06","00",2018-06-01,2018-06-01 00:00:00,2024-01-02 00:00:00,"34027","Vlaams Gewest","Provincie West-Vlaanderen","Menen",50.8194177300001,3.14486395700004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Autosnelweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"782","2018","06","04",2018-06-01,2018-06-01 04:00:00,2024-01-02 04:00:00,"25015","Waals Gewest","Provincie Waals-Brabant","Kasteelbrakel",50.6900519860001,4.30030915300006,"Buiten Kruispunt","Andere (dikke rook,...)","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"783","2018","06","11",2018-06-01,2018-06-01 11:00:00,2024-01-02 11:00:00,"53039","Waals Gewest","Provincie Henegouwen","Hensies",50.447677207,3.69944031500006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"784","2018","06","19",2018-06-01,2018-06-01 19:00:00,2024-01-02 19:00:00,"52012","Waals Gewest","Provincie Henegouwen","Châtelet",50.419545337,4.49819935400006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Gracht"
"785","2018","06","21",2018-06-01,2018-06-01 21:00:00,2024-01-02 21:00:00,"52012","Waals Gewest","Provincie Henegouwen","Châtelet",50.4201102960001,4.49736839500002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken"
"786","2018","06","17",2018-06-01,2018-06-01 17:00:00,2024-01-02 17:00:00,"57096","Waals Gewest","Provincie Henegouwen","Moeskroen",50.7275062240001,3.29400825100004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Kettingbotsing (3 bestuurders of meer)","Geen hindernis"
"787","2018","05","13",2018-05-01,2018-05-01 13:00:00,2024-01-02 13:00:00,"92140","Waals Gewest","Provincie Namen","Jemeppe-sur-Sambre",50.45924182,4.66289162900006,"Op Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"788","2018","06","23",2018-06-01,2018-06-01 23:00:00,2024-01-02 23:00:00,"25123","Waals Gewest","Provincie Waals-Brabant","Rebecq",50.6919432060001,4.10656120000004,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Lichte vrachtauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"789","2018","06","09",2018-06-01,2018-06-01 09:00:00,2024-01-02 09:00:00,"25023","Waals Gewest","Provincie Waals-Brabant","Court-Saint-Etienne",50.643273074,4.57815247800005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"790","2018","06","22",2018-06-01,2018-06-01 22:00:00,2024-01-02 22:00:00,"64021","Waals Gewest","Provincie Luik","Crisnée",50.7114615580001,5.39227032000002,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"791","2018","06","05",2018-06-01,2018-06-01 05:00:00,2024-01-02 05:00:00,"63020","Waals Gewest","Provincie Luik","Dison",50.614021635,5.86324897100007,"Buiten Kruispunt","Normaal","Nat, plassen","binnen bebouwde kom","Dageraad - schemering","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw"
"792","2018","06","13",2018-06-01,2018-06-01 13:00:00,2024-01-02 13:00:00,"63067","Waals Gewest","Provincie Luik","Sankt Vith",50.242645071,6.09445452000006,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","personenauto","Kettingbotsing (3 bestuurders of meer)","Geen hindernis"
"793","2018","06","13",2018-06-01,2018-06-01 13:00:00,2024-01-02 13:00:00,"83034","Waals Gewest","Provincie Luxemburg","Marche-en-Famenne",50.2126032290001,5.31487972600007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"794","2018","06","23",2018-06-01,2018-06-01 23:00:00,2024-01-02 23:00:00,"92094","Waals Gewest","Provincie Namen","Namen",50.4585388560001,4.84922921500004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"795","2018","06","13",2018-06-01,2018-06-01 13:00:00,2024-01-02 13:00:00,"92003","Waals Gewest","Provincie Namen","Andenne",50.527283534,5.06010127500002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal"
"796","2018","06","22",2018-06-01,2018-06-01 22:00:00,2024-01-02 22:00:00,"57081","Waals Gewest","Provincie Henegouwen","Doornik",NA,NA,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dageraad - schemering","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw"
"797","2018","06","10",2018-06-01,2018-06-01 10:00:00,2024-01-02 10:00:00,"55040","Waals Gewest","Provincie Henegouwen","Zinnik",50.5194953020001,4.01798793700004,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Vrachtwagen","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"798","2018","06","00",2018-06-01,2018-06-01 00:00:00,2024-01-02 00:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.4218763750001,4.48127396500007,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"799","2018","06","16",2018-06-01,2018-06-01 16:00:00,2024-01-02 16:00:00,"58003","Waals Gewest","Provincie Henegouwen","Estinnes",50.358497636,4.05806005100004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"800","2018","06","01",2018-06-01,2018-06-01 01:00:00,2024-01-02 01:00:00,"21004","Brussels Hoofdstedelijk Gewest",NA,"Brussel",50.8749154280001,4.36150607100006,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden"
"801","2018","06","20",2018-06-01,2018-06-01 20:00:00,2024-01-02 20:00:00,"11040","Vlaams Gewest","Provincie Antwerpen","Schoten",51.2738384840001,4.52198902600003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"802","2018","06","14",2018-06-01,2018-06-01 14:00:00,2024-01-02 14:00:00,"71004","Vlaams Gewest","Provincie Limburg","Beringen",51.043575323,5.19548056600007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","Vrachtwagen","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"803","2018","06","18",2018-06-01,2018-06-01 18:00:00,2024-01-02 18:00:00,"71070","Vlaams Gewest","Provincie Limburg","Heusden-Zolder",51.0343113010001,5.33077764100005,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Lichte vrachtauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"804","2018","06","06",2018-06-01,2018-06-01 06:00:00,2024-01-02 06:00:00,"71053","Vlaams Gewest","Provincie Limburg","Sint-Truiden",50.814755446,5.23872811300004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"805","2018","06","10",2018-06-01,2018-06-01 10:00:00,2024-01-02 10:00:00,"73098","Vlaams Gewest","Provincie Limburg","Wellen",50.841536648,5.33035997800005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"806","2018","06","13",2018-06-01,2018-06-01 13:00:00,2024-01-02 13:00:00,"72042","Vlaams Gewest","Provincie Limburg","Oudsbergen",51.0680455390001,5.53860391800004,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"807","2018","06","10",2018-06-01,2018-06-01 10:00:00,2024-01-02 10:00:00,"24062","Vlaams Gewest","Provincie Vlaams-Brabant","Leuven",50.879556952,4.68915002700004,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Vrachtwagen","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"808","2018","06","11",2018-06-01,2018-06-01 11:00:00,2024-01-02 11:00:00,"24134","Vlaams Gewest","Provincie Vlaams-Brabant","Scherpenheuvel-Zichem",51.0145879460001,4.95546234100004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","Fiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"809","2018","06","22",2018-06-01,2018-06-01 22:00:00,2024-01-02 22:00:00,"44073","Vlaams Gewest","Provincie Oost-Vlaanderen","Wachtebeke",51.1664664260001,3.86106280200005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"810","2018","06","10",2018-06-01,2018-06-01 10:00:00,2024-01-02 10:00:00,"44073","Vlaams Gewest","Provincie Oost-Vlaanderen","Wachtebeke",51.1719848770001,3.85519409000005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Put, straatgoot, tramspoor"
"811","2018","06","09",2018-06-01,2018-06-01 09:00:00,2024-01-02 09:00:00,"43005","Vlaams Gewest","Provincie Oost-Vlaanderen","Eeklo",51.181931267,3.57338110600006,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Fiets","Vrachtwagen","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"812","2018","06","11",2018-06-01,2018-06-01 11:00:00,2024-01-02 11:00:00,"45035","Vlaams Gewest","Provincie Oost-Vlaanderen","Oudenaarde",50.852764619,3.59142390600005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","Fiets","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"813","2018","06","16",2018-06-01,2018-06-01 16:00:00,2024-01-02 16:00:00,"41018","Vlaams Gewest","Provincie Oost-Vlaanderen","Geraardsbergen",50.7699341420001,3.85306707200004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Fiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Verkeersdrempel, ezelsrug"
"814","2018","06","05",2018-06-01,2018-06-01 05:00:00,2024-01-02 05:00:00,"31005","Vlaams Gewest","Provincie West-Vlaanderen","Brugge",51.217710772,3.21185937500007,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Vrachtwagen","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"815","2018","06","23",2018-06-01,2018-06-01 23:00:00,2024-01-02 23:00:00,"31005","Vlaams Gewest","Provincie West-Vlaanderen","Brugge",51.1984595230001,3.21469845200005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","Fiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verkeerseiland, middenberm"
"816","2018","06","14",2018-06-01,2018-06-01 14:00:00,2024-01-02 14:00:00,"37015","Vlaams Gewest","Provincie West-Vlaanderen","Tielt (Tielt)",51.008681257,3.35330794100003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"817","2018","06","15",2018-06-01,2018-06-01 15:00:00,2024-01-02 15:00:00,"36015","Vlaams Gewest","Provincie West-Vlaanderen","Roeselare",50.9241887110001,3.13184000700005,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis"
"818","2018","06","07",2018-06-01,2018-06-01 07:00:00,2024-01-02 07:00:00,"32003","Vlaams Gewest","Provincie West-Vlaanderen","Diksmuide",51.0733358300001,2.79406590000002,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw"
"819","2018","07","07",2018-07-01,2018-07-01 07:00:00,2024-01-02 07:00:00,"11009","Vlaams Gewest","Provincie Antwerpen","Brecht",51.4330246310001,4.71197316200005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Lichte vrachtauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"820","2018","07","13",2018-07-01,2018-07-01 13:00:00,2024-01-02 13:00:00,"12040","Vlaams Gewest","Provincie Antwerpen","Willebroek",51.0410643170001,4.33019422500007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Lichte vrachtauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"821","2018","07","11",2018-07-01,2018-07-01 11:00:00,2024-01-02 11:00:00,"44021","Vlaams Gewest","Provincie Oost-Vlaanderen","Gent",51.027513136,3.74184673800005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"822","2018","07","03",2018-07-01,2018-07-01 03:00:00,2024-01-02 03:00:00,"45068","Vlaams Gewest","Provincie Oost-Vlaanderen","Kruisem",50.903120786,3.48234217500004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Autosnelweg","Met doden","Vrachtwagen","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"823","2018","07","11",2018-07-01,2018-07-01 11:00:00,2024-01-02 11:00:00,"31022","Vlaams Gewest","Provincie West-Vlaanderen","Oostkamp",51.1342221570001,3.27689062700006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis"
"824","2018","07","00",2018-07-01,2018-07-01 00:00:00,2024-01-02 00:00:00,"35014","Vlaams Gewest","Provincie West-Vlaanderen","Oudenburg",51.1999554130001,3.01909359800004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Gracht"
"825","2018","07","10",2018-07-01,2018-07-01 10:00:00,2024-01-02 10:00:00,"34023","Vlaams Gewest","Provincie West-Vlaanderen","Kuurne",NA,NA,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","Fiets","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"826","2018","07","03",2018-07-01,2018-07-01 03:00:00,2024-01-02 03:00:00,"25121","Waals Gewest","Provincie Waals-Brabant","Ottignies-Louvain-la-Neuve",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Autosnelweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"827","2018","07","20",2018-07-01,2018-07-01 20:00:00,2024-01-02 20:00:00,"23025","Vlaams Gewest","Provincie Vlaams-Brabant","Grimbergen",50.9102630360001,4.33955803100002,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Lichte vrachtauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal"
"828","2018","07","13",2018-07-01,2018-07-01 13:00:00,2024-01-02 13:00:00,"24062","Vlaams Gewest","Provincie Vlaams-Brabant","Leuven",50.8476919870001,4.68091653500005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Voetganger","Vrachtwagen","Met een voetganger","Geen hindernis"
"829","2018","07","15",2018-07-01,2018-07-01 15:00:00,2024-01-02 15:00:00,"52075","Waals Gewest","Provincie Henegouwen","Les Bons Villers",50.4795960230001,4.46633413100005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"830","2018","07","18",2018-07-01,2018-07-01 18:00:00,2024-01-02 18:00:00,"51009","Waals Gewest","Provincie Henegouwen","Bernissart",50.462705032,3.73092367100003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken"
"831","2018","07","16",2018-07-01,2018-07-01 16:00:00,2024-01-02 16:00:00,"92048","Waals Gewest","Provincie Namen","Fosses-la-Ville",50.4210291210001,4.65387683100005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken"
"832","2018","07","01",2018-07-01,2018-07-01 01:00:00,2024-01-02 01:00:00,"64047","Waals Gewest","Provincie Luik","Lijsem",50.7170779470001,5.04354843800007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"833","2018","07","16",2018-07-01,2018-07-01 16:00:00,2024-01-02 16:00:00,"25072","Waals Gewest","Provincie Waals-Brabant","Nijvel",50.5965706310001,4.36063219500005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"834","2018","06","14",2018-06-01,2018-06-01 14:00:00,2024-01-02 14:00:00,"25107","Waals Gewest","Provincie Waals-Brabant","Villers-la-Ville",50.5372766500001,4.55105519500006,"Buiten Kruispunt","Onbekend","Onbekend","onbekend","Dag","Gemeenteweg","Met doden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding"
"835","2018","07","21",2018-07-01,2018-07-01 21:00:00,2024-01-02 21:00:00,"25120","Waals Gewest","Provincie Waals-Brabant","Orp-Jauche",50.709761239,4.94516662700005,"Op Kruispunt","Normaal","Nat, plassen+Proper","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw"
"836","2018","07","13",2018-07-01,2018-07-01 13:00:00,2024-01-02 13:00:00,"62096","Waals Gewest","Provincie Luik","Seraing",50.5969277070001,5.51084254900007,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
"837","2018","07","19",2018-07-01,2018-07-01 19:00:00,2024-01-02 19:00:00,"62096","Waals Gewest","Provincie Luik","Seraing",50.61069496,5.54518134900008,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis"
